qstat;i2stat;Fstat;Fpvalue
318.318165098066;39.0546876455407;3.18014255795668;0.00535263096151573
483.599012702438;58.6434225987427;0.149308832233661;0.699611656780592
488.163395931071;58.8252618538442;NA;NA
