qstat,i2stat,Wald_stat,Wald_pvalue
312.632935105924,36.0272135332647,19.0331021600459,0.00410809235119047
472.595891974525,56.4109626219298,6.77929034518799,0.0337206397842107
500.856668363144,58.4711528989386,NA,NA
